"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pierna","15 oct 2024, 07:05","15 oct 2024, 08:08","","Extensión de Pierna",,"",1,"normal",20.3,15,,,
"Pierna","15 oct 2024, 07:05","15 oct 2024, 08:08","","Extensión de Pierna",,"",2,"normal",25,15,,,
"Pierna","15 oct 2024, 07:05","15 oct 2024, 08:08","","Curl de Pierna Sentado",,"",0,"normal",18,15,,,
"Pierna","15 oct 2024, 07:05","15 oct 2024, 08:08","","Curl de Pierna Sentado",,"",1,"normal",25,15,,,
"Pierna","15 oct 2024, 07:05","15 oct 2024, 08:08","","Curl de Pierna Sentado",,"",2,"normal",25,12,,,
"Pierna","15 oct 2024, 07:05","15 oct 2024, 08:08","","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",,15,,,
"Pierna","15 oct 2024, 07:05","15 oct 2024, 08:08","","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",,10,,,
"Pierna","15 oct 2024, 07:05","15 oct 2024, 08:08","","Extensión de Espalda (Hiperextensión con peso)",,"",2,"normal",,8,,,
"Pierna","15 oct 2024, 07:05","15 oct 2024, 08:08","","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,15,,,
"Pierna","15 oct 2024, 07:05","15 oct 2024, 08:08","","Rodillas al Pecho en Barras Paralelas",,"",1,"normal",,12,,,
"Pierna","15 oct 2024, 07:05","15 oct 2024, 08:08","","Rodillas al Pecho en Barras Paralelas",,"",2,"normal",,6,,,
"Torso","14 oct 2024, 07:10","14 oct 2024, 07:53","","Press de Banca (Barra)",,"",0,"normal",20,15,,,
"Torso","14 oct 2024, 07:10","14 oct 2024, 07:53","","Press de Banca (Barra)",,"",1,"normal",25,15,,,
"Torso","14 oct 2024, 07:10","14 oct 2024, 07:53","","Press de Banca (Barra)",,"",2,"normal",30,15,,,
"Torso","14 oct 2024, 07:10","14 oct 2024, 07:53","","Press de Banca Inclinado (Máquina Smith)",,"",0,"normal",11.3,15,,,
"Torso","14 oct 2024, 07:10","14 oct 2024, 07:53","","Press de Banca Inclinado (Máquina Smith)",,"",1,"normal",16.3,15,,,
"Torso","14 oct 2024, 07:10","14 oct 2024, 07:53","","Press de Banca Inclinado (Máquina Smith)",,"",2,"normal",21.3,12,,,
"Torso","14 oct 2024, 07:10","14 oct 2024, 07:53","","Dominada (Asistida)",,"",0,"normal",14,12,,,
"Torso","14 oct 2024, 07:10","14 oct 2024, 07:53","","Dominada (Asistida)",,"",1,"normal",11.3,5,,,
"Torso","14 oct 2024, 07:10","14 oct 2024, 07:53","","Dominada (Asistida)",,"",2,"normal",14,3,,,
"Torso","7 oct 2024, 12:12","7 oct 2024, 12:37","","Triceps Rope Pushdown",0,"",0,"normal",9,15,,,
"Torso","7 oct 2024, 12:12","7 oct 2024, 12:37","","Triceps Rope Pushdown",0,"",1,"normal",11.3,12,,,
"Torso","7 oct 2024, 12:12","7 oct 2024, 12:37","","Triceps Rope Pushdown",0,"",2,"normal",9,12,,,
"Torso","7 oct 2024, 12:12","7 oct 2024, 12:37","","Dominada (Asistida)",,"",0,"normal",14,9,,,
"Torso","7 oct 2024, 12:12","7 oct 2024, 12:37","","Dominada (Asistida)",,"",1,"normal",14,8,,,
"Torso","7 oct 2024, 12:12","7 oct 2024, 12:37","","Dominada (Asistida)",,"",2,"normal",11.3,6,,,
"Torso","7 oct 2024, 12:12","7 oct 2024, 12:37","","Remo Sentado con Cable",,"",0,"normal",25,15,,,
"Torso","7 oct 2024, 12:12","7 oct 2024, 12:37","","Remo Sentado con Cable",,"",1,"normal",27.3,12,,,
"Torso","7 oct 2024, 12:12","7 oct 2024, 12:37","","Remo Sentado con Cable",,"",2,"normal",27.3,12,,,
"Torso","3 oct 2024, 07:02","3 oct 2024, 07:42","","Press de Banca (Barra)",,"",0,"normal",20,15,,,
"Torso","3 oct 2024, 07:02","3 oct 2024, 07:42","","Press de Banca (Barra)",,"",1,"normal",30,15,,,
"Torso","3 oct 2024, 07:02","3 oct 2024, 07:42","","Press de Banca (Barra)",,"",2,"normal",32.5,10,,,
"Torso","3 oct 2024, 07:02","3 oct 2024, 07:42","","Dominada (Asistida)",,"",0,"normal",16.3,10,,,
"Torso","3 oct 2024, 07:02","3 oct 2024, 07:42","","Dominada (Asistida)",,"",1,"normal",14,6,,,
"Torso","3 oct 2024, 07:02","3 oct 2024, 07:42","","Dominada (Asistida)",,"",2,"normal",11.3,6,,,
"Torso","3 oct 2024, 07:02","3 oct 2024, 07:42","","Remo Sentado con Cable",,"",0,"normal",25,12,,,
"Torso","3 oct 2024, 07:02","3 oct 2024, 07:42","","Remo Sentado con Cable",,"",1,"normal",27.3,12,,,
"Torso","3 oct 2024, 07:02","3 oct 2024, 07:42","","Remo Sentado con Cable",,"",2,"normal",25,12,,,
"Torso","3 oct 2024, 07:02","3 oct 2024, 07:42","","Curl con Barra EZ",,"",0,"normal",15,15,,,
"Torso","3 oct 2024, 07:02","3 oct 2024, 07:42","","Curl con Barra EZ",,"",1,"normal",15,12,,,
"Torso","3 oct 2024, 07:02","3 oct 2024, 07:42","","Curl con Barra EZ",,"",2,"normal",10,12,,,
"Torso","24 sep 2024, 07:06","24 sep 2024, 07:51","","Press de Banca (Barra)",,"",0,"normal",20,15,,,
"Torso","24 sep 2024, 07:06","24 sep 2024, 07:51","","Press de Banca (Barra)",,"",1,"normal",30,12,,,
"Torso","24 sep 2024, 07:06","24 sep 2024, 07:51","","Press de Banca (Barra)",,"",2,"normal",32.5,12,,,
"Torso","24 sep 2024, 07:06","24 sep 2024, 07:51","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",4.5,15,,,
"Torso","24 sep 2024, 07:06","24 sep 2024, 07:51","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",4.5,12,,,
"Torso","24 sep 2024, 07:06","24 sep 2024, 07:51","","Triceps Rope Pushdown",0,"",0,"normal",9,12,,,
"Torso","24 sep 2024, 07:06","24 sep 2024, 07:51","","Triceps Rope Pushdown",0,"",1,"normal",9,10,,,
"Torso","24 sep 2024, 07:06","24 sep 2024, 07:51","","Dominada (Asistida)",,"",0,"normal",14,6,,,
"Torso","24 sep 2024, 07:06","24 sep 2024, 07:51","","Dominada (Asistida)",,"",1,"normal",16.3,8,,,
"Torso","24 sep 2024, 07:06","24 sep 2024, 07:51","","Dominada (Asistida)",,"",2,"normal",16.3,6,,,
"Torso","24 sep 2024, 07:06","24 sep 2024, 07:51","","Remo Sentado con Cable",,"",0,"normal",25,12,,,
"Torso","24 sep 2024, 07:06","24 sep 2024, 07:51","","Remo Sentado con Cable",,"",1,"normal",20.3,12,,,
"Torso","24 sep 2024, 07:06","24 sep 2024, 07:51","","Remo Sentado con Cable",,"",2,"normal",20.3,12,,,
"Pierna","19 sep 2024, 07:07","19 sep 2024, 07:44","","Extensión de Pierna",,"",0,"normal",18,15,,,
"Pierna","19 sep 2024, 07:07","19 sep 2024, 07:44","","Extensión de Pierna",,"",1,"normal",20.3,15,,,
"Pierna","19 sep 2024, 07:07","19 sep 2024, 07:44","","Extensión de Pierna",,"",2,"normal",25,15,,,
"Pierna","19 sep 2024, 07:07","19 sep 2024, 07:44","","Curl de Pierna Sentado",,"",0,"normal",22.6,15,,,
"Pierna","19 sep 2024, 07:07","19 sep 2024, 07:44","","Curl de Pierna Sentado",,"",1,"normal",29.6,10,,,
"Pierna","19 sep 2024, 07:07","19 sep 2024, 07:44","","Curl de Pierna Sentado",,"",2,"normal",25,15,,,
"Pierna","19 sep 2024, 07:07","19 sep 2024, 07:44","","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",,15,,,
"Pierna","19 sep 2024, 07:07","19 sep 2024, 07:44","","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",,12,,,
"Pierna","19 sep 2024, 07:07","19 sep 2024, 07:44","","Extensión de Espalda (Hiperextensión con peso)",,"",2,"normal",,12,,,
"Pierna","19 sep 2024, 07:07","19 sep 2024, 07:44","","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,15,,,
"Pierna","19 sep 2024, 07:07","19 sep 2024, 07:44","","Rodillas al Pecho en Barras Paralelas",,"",1,"normal",,15,,,
"Pierna","19 sep 2024, 07:07","19 sep 2024, 07:44","","Rodillas al Pecho en Barras Paralelas",,"",2,"normal",,12,,,
"Torso","17 sep 2024, 12:28","17 sep 2024, 12:59","","Press de Banca (Barra)",,"",0,"normal",20,15,,,
"Torso","17 sep 2024, 12:28","17 sep 2024, 12:59","","Press de Banca (Barra)",,"",1,"normal",32.5,15,,,
"Torso","17 sep 2024, 12:28","17 sep 2024, 12:59","","Press de Banca (Barra)",,"",2,"normal",35,10,,,
"Torso","17 sep 2024, 12:28","17 sep 2024, 12:59","","Press de Banca Inclinado (Máquina Smith)",,"",0,"normal",16,12,,,
"Torso","17 sep 2024, 12:28","17 sep 2024, 12:59","","Press de Banca Inclinado (Máquina Smith)",,"",1,"normal",18.5,12,,,
"Torso","17 sep 2024, 12:28","17 sep 2024, 12:59","","Press de Banca Inclinado (Máquina Smith)",,"",2,"normal",18.5,15,,,
"Torso","17 sep 2024, 12:28","17 sep 2024, 12:59","","Remo Sentado con Cable",,"",0,"normal",25,15,,,
"Torso","17 sep 2024, 12:28","17 sep 2024, 12:59","","Remo Sentado con Cable",,"",1,"normal",20.3,12,,,
"Torso","17 sep 2024, 12:28","17 sep 2024, 12:59","","Remo Sentado con Cable",,"",2,"normal",20.3,15,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Press de Banca (Barra)",,"",0,"normal",20,15,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Press de Banca (Barra)",,"",1,"normal",30,15,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Press de Banca (Barra)",,"",2,"normal",35,10,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Press de Banca Inclinado (Máquina Smith)",,"",0,"normal",16,10,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Press de Banca Inclinado (Máquina Smith)",,"",1,"normal",18.5,12,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Press de Banca Inclinado (Máquina Smith)",,"",2,"normal",18.5,10,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",2.3,15,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",4.5,15,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Elevación Lateral a un Brazo (Cable)",0,"",2,"normal",4.5,12,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Triceps Rope Pushdown",0,"",0,"normal",11.3,12,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Triceps Rope Pushdown",0,"",1,"normal",9,12,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Triceps Rope Pushdown",0,"",2,"normal",9,12,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Remo Sentado con Cable",,"",0,"normal",25,15,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Remo Sentado con Cable",,"",1,"normal",18,15,,,
"Torso","10 sep 2024, 07:04","10 sep 2024, 07:50","","Remo Sentado con Cable",,"",2,"normal",20.3,15,,,
"Pierna","4 sep 2024, 07:01","4 sep 2024, 07:31","","Extensión de Pierna",,"",0,"normal",18,15,,,
"Pierna","4 sep 2024, 07:01","4 sep 2024, 07:31","","Extensión de Pierna",,"",1,"normal",20.3,12,,,
"Pierna","4 sep 2024, 07:01","4 sep 2024, 07:31","","Extensión de Pierna",,"",2,"normal",18,15,,,
"Pierna","4 sep 2024, 07:01","4 sep 2024, 07:31","","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",,15,,,
"Pierna","4 sep 2024, 07:01","4 sep 2024, 07:31","","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",,10,,,
"Pierna","4 sep 2024, 07:01","4 sep 2024, 07:31","","Extensión de Espalda (Hiperextensión con peso)",,"",2,"normal",,8,,,
"Pierna","4 sep 2024, 07:01","4 sep 2024, 07:31","","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,15,,,
"Pierna","4 sep 2024, 07:01","4 sep 2024, 07:31","","Rodillas al Pecho en Barras Paralelas",,"",1,"normal",,15,,,
"Pierna","4 sep 2024, 07:01","4 sep 2024, 07:31","","Rodillas al Pecho en Barras Paralelas",,"",2,"normal",,12,,,
"Torso","2 sep 2024, 09:02","2 sep 2024, 09:34","","Press de Banca (Barra)",,"",0,"normal",20,15,,,
"Torso","2 sep 2024, 09:02","2 sep 2024, 09:34","","Press de Banca (Barra)",,"",1,"normal",22.5,15,,,
"Torso","2 sep 2024, 09:02","2 sep 2024, 09:34","","Press de Banca (Barra)",,"",2,"normal",25,12,,,
"Torso","2 sep 2024, 09:02","2 sep 2024, 09:34","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",2.3,15,,,
"Torso","2 sep 2024, 09:02","2 sep 2024, 09:34","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",4.5,12,,,
"Torso","2 sep 2024, 09:02","2 sep 2024, 09:34","","Elevación Lateral a un Brazo (Cable)",0,"",2,"normal",4.5,12,,,
"Torso","2 sep 2024, 09:02","2 sep 2024, 09:34","","Triceps Rope Pushdown",0,"",0,"normal",9,15,,,
"Torso","2 sep 2024, 09:02","2 sep 2024, 09:34","","Triceps Rope Pushdown",0,"",1,"normal",11.3,12,,,
"Torso","2 sep 2024, 09:02","2 sep 2024, 09:34","","Triceps Rope Pushdown",0,"",2,"normal",9,12,,,
"Torso","2 sep 2024, 09:02","2 sep 2024, 09:34","","Curl con Barra EZ",,"",0,"normal",12.5,15,,,
"Torso","2 sep 2024, 09:02","2 sep 2024, 09:34","","Curl con Barra EZ",,"",1,"normal",15,12,,,
"Torso","2 sep 2024, 09:02","2 sep 2024, 09:34","","Curl con Barra EZ",,"",2,"normal",15,10,,,
"Torso","2 sep 2024, 09:02","2 sep 2024, 09:34","","Dominada",,"",0,"normal",,3,,,
"Pierna","18 jul 2024, 06:59","18 jul 2024, 07:54","","Extensión de Pierna",,"",0,"normal",25,15,,,
"Pierna","18 jul 2024, 06:59","18 jul 2024, 07:54","","Extensión de Pierna",,"",1,"normal",27.3,15,,,
"Pierna","18 jul 2024, 06:59","18 jul 2024, 07:54","","Extensión de Pierna",,"",2,"normal",27.3,12,,,
"Pierna","18 jul 2024, 06:59","18 jul 2024, 07:54","","Curl de Pierna Sentado",,"",0,"normal",27.3,15,,,
"Pierna","18 jul 2024, 06:59","18 jul 2024, 07:54","","Curl de Pierna Sentado",,"",1,"normal",29.6,12,,,
"Pierna","18 jul 2024, 06:59","18 jul 2024, 07:54","","Curl de Pierna Sentado",,"",2,"normal",32,8,,,
"Pierna","18 jul 2024, 06:59","18 jul 2024, 07:54","","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",,12,,,
"Pierna","18 jul 2024, 06:59","18 jul 2024, 07:54","","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",,12,,,
"Pierna","18 jul 2024, 06:59","18 jul 2024, 07:54","","Extensión de Espalda (Hiperextensión con peso)",,"",2,"normal",,10,,,
"Pierna","18 jul 2024, 06:59","18 jul 2024, 07:54","","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,12,,,
"Pierna","18 jul 2024, 06:59","18 jul 2024, 07:54","","Rodillas al Pecho en Barras Paralelas",,"",1,"normal",,15,,,
"Pierna","18 jul 2024, 06:59","18 jul 2024, 07:54","","Rodillas al Pecho en Barras Paralelas",,"",2,"normal",,10,,,
"Torso","15 jul 2024, 11:48","15 jul 2024, 12:34","","Press de Banca (Barra)",,"",0,"normal",20,15,,,
"Torso","15 jul 2024, 11:48","15 jul 2024, 12:34","","Press de Banca (Barra)",,"",1,"normal",32.5,12,,,
"Torso","15 jul 2024, 11:48","15 jul 2024, 12:34","","Press de Banca (Barra)",,"",2,"normal",35,12,,,
"Torso","15 jul 2024, 11:48","15 jul 2024, 12:34","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",4.5,15,,,
"Torso","15 jul 2024, 11:48","15 jul 2024, 12:34","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",6.8,12,,,
"Torso","15 jul 2024, 11:48","15 jul 2024, 12:34","","Elevación Lateral a un Brazo (Cable)",0,"",2,"normal",4.5,12,,,
"Torso","15 jul 2024, 11:48","15 jul 2024, 12:34","","Remo Sentado con Cable",,"",0,"normal",27.3,15,,,
"Torso","15 jul 2024, 11:48","15 jul 2024, 12:34","","Remo Sentado con Cable",,"",1,"normal",32,12,,,
"Torso","15 jul 2024, 11:48","15 jul 2024, 12:34","","Remo Sentado con Cable",,"",2,"normal",25,12,,,
"Torso","15 jul 2024, 11:48","15 jul 2024, 12:34","","Curl con Barra EZ",,"",0,"normal",15,15,,,
"Torso","15 jul 2024, 11:48","15 jul 2024, 12:34","","Curl con Barra EZ",,"",1,"normal",15,12,,,
"Torso","15 jul 2024, 11:48","15 jul 2024, 12:34","","Curl con Barra EZ",,"",2,"normal",12.5,12,,,
"Torso","15 jul 2024, 11:48","15 jul 2024, 12:34","","Dominada",,"",0,"normal",,4,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Press de Banca (Barra)",,"",0,"normal",20,15,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Press de Banca (Barra)",,"",1,"normal",32.5,15,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Press de Banca (Barra)",,"",2,"normal",35,12,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Press de Banca Inclinado (Máquina Smith)",,"",0,"normal",18.5,15,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Press de Banca Inclinado (Máquina Smith)",,"",1,"normal",26,10,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Press de Banca Inclinado (Máquina Smith)",,"",2,"normal",21,8,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",4.5,15,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",6.8,12,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Elevación Lateral a un Brazo (Cable)",0,"",2,"normal",4.5,12,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Triceps Rope Pushdown",0,"",0,"normal",13.5,10,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Triceps Rope Pushdown",0,"",1,"normal",11.3,12,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Triceps Rope Pushdown",0,"",2,"normal",11.3,12,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Dominada (Asistida)",,"",0,"normal",11.3,6,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Dominada (Asistida)",,"",1,"normal",14,6,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Dominada (Asistida)",,"",2,"normal",9,5,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Remo Sentado con Cable",,"",0,"normal",27.3,12,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Remo Sentado con Cable",,"",1,"normal",25,10,,,
"Torso","11 jul 2024, 07:03","11 jul 2024, 07:50","","Remo Sentado con Cable",,"",2,"normal",25,10,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Press de Banca Inclinado (Máquina Smith)",,"",0,"normal",18.5,15,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Press de Banca Inclinado (Máquina Smith)",,"",1,"normal",21,12,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Press de Banca Inclinado (Máquina Smith)",,"",2,"normal",26,12,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",4.5,15,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",6.8,8,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Elevación Lateral a un Brazo (Cable)",0,"",2,"normal",4.5,12,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Triceps Rope Pushdown",0,"",0,"normal",11.3,12,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Triceps Rope Pushdown",0,"",1,"normal",13.5,8,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Remo Sentado con Cable",,"",0,"normal",25,12,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Remo Sentado con Cable",,"",1,"normal",27.3,12,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Remo Sentado con Cable",,"",2,"normal",25,12,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Curl con Barra EZ",,"",0,"normal",15,12,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Curl con Barra EZ",,"",1,"normal",15,12,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Curl con Barra EZ",,"",2,"normal",15,10,,,
"Torso","5 jul 2024, 07:16","5 jul 2024, 08:01","","Dominada",,"",0,"normal",,3,,,
"Pierna","2 jul 2024, 07:05","2 jul 2024, 07:45","","Extensión de Pierna",,"",0,"normal",25,15,,,
"Pierna","2 jul 2024, 07:05","2 jul 2024, 07:45","","Extensión de Pierna",,"",1,"normal",27.3,15,,,
"Pierna","2 jul 2024, 07:05","2 jul 2024, 07:45","","Extensión de Pierna",,"",2,"normal",27.3,12,,,
"Pierna","2 jul 2024, 07:05","2 jul 2024, 07:45","","Curl de Pierna Sentado",,"",0,"normal",25,15,,,
"Pierna","2 jul 2024, 07:05","2 jul 2024, 07:45","","Curl de Pierna Sentado",,"",1,"normal",27.3,15,,,
"Pierna","2 jul 2024, 07:05","2 jul 2024, 07:45","","Curl de Pierna Sentado",,"",2,"normal",25,8,,,
"Pierna","2 jul 2024, 07:05","2 jul 2024, 07:45","","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",,10,,,
"Pierna","2 jul 2024, 07:05","2 jul 2024, 07:45","","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",,12,,,
"Pierna","2 jul 2024, 07:05","2 jul 2024, 07:45","","Extensión de Espalda (Hiperextensión con peso)",,"",2,"normal",,12,,,
"Pierna","2 jul 2024, 07:05","2 jul 2024, 07:45","","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,15,,,
"Pierna","2 jul 2024, 07:05","2 jul 2024, 07:45","","Rodillas al Pecho en Barras Paralelas",,"",1,"normal",,15,,,
"Pierna","2 jul 2024, 07:05","2 jul 2024, 07:45","","Rodillas al Pecho en Barras Paralelas",,"",2,"normal",,12,,,
"Pierna","2 jul 2024, 07:05","2 jul 2024, 07:45","","Extensión de Espalda (Máquina)",,"",0,"normal",34.3,15,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Press de Banca (Barra)",,"",0,"normal",20,20,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Press de Banca (Barra)",,"",1,"normal",30,15,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Press de Banca (Barra)",,"",2,"normal",35,12,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Press de Banca Inclinado (Máquina Smith)",,"",0,"normal",11,15,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Press de Banca Inclinado (Máquina Smith)",,"",1,"normal",18.5,15,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Press de Banca Inclinado (Máquina Smith)",,"",2,"normal",21,12,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",2.3,15,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",4.5,15,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Elevación Lateral a un Brazo (Cable)",0,"",2,"normal",4.5,12,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Triceps Rope Pushdown",0,"Unilateral",0,"normal",4.5,15,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Triceps Rope Pushdown",0,"Unilateral",1,"normal",9,15,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Triceps Rope Pushdown",0,"Unilateral",2,"normal",6.8,15,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Dominada (Asistida)",,"",0,"normal",18,12,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Dominada (Asistida)",,"",1,"normal",9,6,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Dominada (Asistida)",,"",2,"normal",11.3,5,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Remo Sentado con Cable",,"",0,"normal",25,15,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Remo Sentado con Cable",,"",1,"normal",20.3,15,,,
"Torso","1 jul 2024, 07:07","1 jul 2024, 08:05","","Remo Sentado con Cable",,"",2,"normal",20.3,15,,,
